pid,majorcat,province,area,sex,age,a003,a004_10,a010,a014,a016,a018,a019,a038,a039,a043,a045,a046,a048,a392,a116,a117,a140,a141,a144,a146,a158,a159,a160,a161,a162,d007_10,d016,d020,d041,d042,d046,d048,d049,d051,d254,d106,d107,d130,d131,d134,d136,d144,d145,d146,d147,d148,f073,f074,h001,q001,q015,q016,q017,p001,year,Resign,First_Work,Admission,Graduation,Cur,Cur_Work_date,Start_Work1_date,End_Work1_date,Work_to_Cur,Start_to_End,ck,FirstWorkPeriod,LongWork,LongWork2,major_same,major_help,big_company,work_sati,company_sati,supply1,supply2,supply3,supply4,supply5,supply6,supply7,work_day,work_time,insurance1,insurance2,insurance3,insurance4,insurance5,com_area,industry,score,q001G,p001G,provinceG,major_sameG,major_helpG,majorcatG,q015G,q016G,q017G,big_companyG,work_satiG,company_satiG,supply,work_timeB,commuting_time,나이,학점,성별,건강상태,결혼상태,대학지역,전공일치,본전공,재학중일자리경험,삶의만족도_개인,삶의만족도_관계,삶의만족도_소속집단,종사자수,업무만족도,교통수단,출퇴근시간,사업체지역,산업체
15027,5,5,전북,2,24.083333333,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,3.0,12.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,25.0,3.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,3,3.6,2,4,5,5,4,1,2019,1,2,2015-03-01,2019-02-28,2019-09-01,,2019-02-01,2020-01-01,,11.0,0,11.0,0,0,3,4,3,3,3,2,2,2,2,2,2,2,5.0,25,2,2,2,2,2,12.0,16.0,3.0,3,1,2,2,3,2,3,3,2,2.0,2,2,0,0,,24.083333333,3.0,여자,건강하다,미혼,비수도권,보통이다,이공계,없다,그렇지않다,그렇지않다,보통이다,1000명미만,보통이다,,,전북,교육서비스업
15068,5,2,경기,2,26.166666667,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,40.0,3.0,3.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,3,3.6,1,3,6,5,6,1,2019,1,2,2013-03-01,2018-08-31,2019-09-01,,2018-05-01,2020-06-01,,25.0,0,25.0,1,1,3,4,9,3,3,1,1,1,1,1,1,1,5.0,40,1,2,1,1,1,1.0,7.0,3.0,2,1,1,2,3,2,3,3,3,1.0,2,2,1,0,,26.166666667,3.0,여자,보통이다,미혼,수도권,보통이다,이공계,있다,그렇지않다,그렇지않다,그렇지않다,1000명이상,보통이다,,,서울,도매/소매업
15082,5,2,경기,2,26.25,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,-1.0,8.0,2.0,1.0,3.0,1.0,3.0,3.0,3.0,5.0,40.0,4.0,4.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,3,3.44,1,4,6,6,6,1,2019,1,2,2014-03-01,2019-02-28,2019-09-01,,2020-03-01,2020-06-01,,3.0,0,3.0,0,0,3,3,-1,4,4,2,1,3,1,3,3,3,5.0,40,3,3,1,1,1,8.0,10.0,3.0,3,1,1,2,2,2,3,3,3,,3,3,0,0,,26.25,3.0,여자,건강하다,미혼,수도권,보통이다,이공계,있다,그렇지않다,그렇지않다,그렇지않다,,그렇지않다,,,경기,정보통신업
15102,5,3,충남,2,24.25,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,-1.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,30.0,4.0,4.0,5.0,4.0,1.0,2.0,1.0,1.0,1.0,3,3.36,2,4,5,5,5,1,2019,1,2,2015-03-01,2019-02-28,2019-09-01,,2019-03-01,2019-04-01,,1.0,0,1.0,0,0,5,4,-1,4,4,1,1,1,1,1,1,1,5.0,30,1,2,1,1,1,8.0,16.0,3.0,3,1,2,3,3,2,3,3,3,,3,3,1,0,,24.25,3.0,여자,건강하다,미혼,비수도권,잘맞다,이공계,없다,그렇지않다,그렇지않다,그렇지않다,,그렇지않다,,,경기,교육서비스업
15133,5,4,경남,2,27.333333333,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,1.0,15.0,1.0,2.0,3.0,3.0,1.0,2.0,3.0,6.0,54.0,4.0,4.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,3,3.8,1,4,6,6,5,1,2019,1,2,2012-03-01,2018-08-31,2019-09-01,,2019-03-01,2020-02-01,,11.0,0,11.0,0,0,1,3,1,4,4,1,2,3,3,1,2,3,6.0,54,1,2,1,1,1,15.0,9.0,3.0,3,1,2,1,2,2,3,3,3,2.0,3,3,0,1,,27.333333333,3.0,여자,건강하다,미혼,비수도권,맞지않다,이공계,있다,그렇지않다,그렇지않다,그렇지않다,1000명미만,그렇지않다,,,경남,숙박/음식점업
15147,5,4,경북,1,33.666666667,2.0,9.0,1.0,2.0,1.0,0.0,10.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,7.0,84.0,4.0,4.0,4.0,5.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,-1,,1,4,5,5,5,1,2019,0,1,2005-03-01,2018-08-31,2019-09-01,2014-12-01,,,57.0,,0,57.0,1,1,4,5,1,4,4,3,3,3,3,3,3,3,7.0,84,2,2,2,2,2,2.0,9.0,,3,1,2,3,3,2,3,3,3,2.0,3,3,0,1,10.0,33.666666667,,남자,건강하다,미혼,비수도권,잘맞다,이공계,있다,그렇지않다,그렇지않다,그렇지않다,1000명미만,그렇지않다,도보,10.0,부산,숙박/음식점업
15210,5,5,전북,1,26.083333333,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,7.0,12.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,5.0,50.0,2.0,2.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,3,3.63,2,4,6,6,6,1,2019,1,2,2013-03-01,2019-02-28,2019-09-01,,2019-04-01,2020-06-01,,14.0,0,14.0,1,0,3,4,7,2,2,1,1,3,1,1,3,3,5.0,50,1,2,1,1,1,12.0,3.0,3.0,3,1,2,2,3,2,3,3,3,2.0,1,1,0,1,,26.083333333,3.0,남자,건강하다,미혼,비수도권,보통이다,이공계,없다,그렇지않다,그렇지않다,그렇지않다,1000명미만,그렇다,,,전북,제조업
15233,5,1,서울,2,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,5.0,40.0,2.0,2.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,3,3.9,1,5,7,7,7,1,2019,1,2,2012-03-01,2018-08-31,2019-09-01,,2018-05-01,2019-07-01,,14.0,0,14.0,1,0,4,4,5,2,2,1,1,3,2,1,1,3,5.0,40,1,2,1,1,1,1.0,3.0,3.0,3,1,1,3,3,2,3,3,3,2.0,1,1,0,0,,27.5,3.0,여자,건강하다,미혼,수도권,잘맞다,이공계,있다,그렇지않다,그렇지않다,그렇지않다,1000명미만,그렇다,,,서울,제조업
15264,5,4,경북,2,23.833333333,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,9.0,14.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,40.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3,3.8,1,3,4,4,4,1,2019,1,2,2015-03-01,2019-02-28,2019-09-01,,2019-09-01,2019-09-01,,0.0,0,0.0,0,0,1,1,9,3,3,3,3,3,3,3,3,3,5.0,40,2,2,2,2,2,14.0,7.0,3.0,2,1,2,1,1,2,2,2,2,1.0,2,2,0,0,,23.833333333,3.0,여자,보통이다,미혼,비수도권,맞지않다,이공계,있다,보통이다,보통이다,보통이다,1000명이상,보통이다,,,경북,도매/소매업
15339,5,1,서울,2,24.333333333,1.0,16.0,2.0,1.0,3.0,0.0,20.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,10.0,4.0,5.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,3,4.03,1,3,5,5,5,1,2019,0,1,2016-03-01,2019-02-28,2019-09-01,2016-03-01,,,42.0,,0,42.0,1,1,5,4,2,5,4,1,2,2,1,1,1,2,2.0,10,3,3,3,3,3,1.0,16.0,3.0,2,1,1,3,3,2,3,3,3,2.0,3,3,0,0,20.0,24.333333333,3.0,여자,보통이다,미혼,수도권,잘맞다,이공계,있다,그렇지않다,그렇지않다,그렇지않다,1000명미만,그렇지않다,시내버스,20.0,서울,교육서비스업
15375,5,2,경기,2,25.166666667,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,-1.0,8.0,3.0,3.0,3.0,1.0,2.0,1.0,3.0,4.0,12.0,3.0,4.0,5.0,4.0,2.0,2.0,2.0,2.0,2.0,3,3.48,2,2,3,3,5,1,2019,1,2,2013-03-01,2018-08-31,2019-09-01,,2018-11-01,2019-02-01,,3.0,0,3.0,0,0,5,4,-1,4,3,3,3,3,1,2,1,3,4.0,12,2,2,2,2,2,8.0,16.0,3.0,1,1,1,3,3,2,1,1,3,,3,2,0,0,,25.166666667,3.0,여자,건강하지않다,미혼,수도권,잘맞다,이공계,없다,그렇다,그렇다,그렇지않다,,그렇지않다,,,경기,교육서비스업
15390,5,3,충남,2,25.833333333,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,3.0,11.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,35.0,3.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,3,3.9,2,4,5,4,4,1,2019,1,2,2013-03-01,2019-02-28,2019-09-01,,2018-07-01,2019-05-01,,10.0,0,10.0,0,0,4,4,3,3,3,1,1,2,2,2,2,2,5.0,35,2,2,2,2,2,11.0,16.0,3.0,3,1,2,3,3,2,3,2,2,2.0,2,2,0,0,,25.833333333,3.0,여자,건강하다,미혼,비수도권,잘맞다,이공계,없다,그렇지않다,보통이다,보통이다,1000명미만,보통이다,,,충남,교육서비스업
15489,5,2,강원,2,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,8.0,9.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,40.0,5.0,4.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,3,3.63,1,5,4,6,6,1,2019,1,2,2015-03-01,2019-02-28,2019-09-01,,2019-09-01,2020-02-01,,5.0,0,5.0,0,0,3,2,8,4,5,1,3,3,3,3,3,3,5.0,40,1,2,1,1,1,9.0,13.0,3.0,3,1,1,2,1,2,2,3,3,2.0,3,3,0,0,,24.5,3.0,여자,건강하다,미혼,수도권,보통이다,이공계,있다,보통이다,그렇지않다,그렇지않다,1000명미만,그렇지않다,,,강원,전문과학및기술서비스업
15531,5,4,경남,1,26.583333333,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,-1.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,40.0,5.0,5.0,4.0,5.0,1.0,2.0,3.0,3.0,3.0,3,3.67,2,4,5,4,5,1,2019,1,2,2013-03-01,2019-02-28,2019-09-01,,2019-03-01,2020-02-01,,11.0,0,11.0,0,0,4,5,-1,5,5,1,1,1,1,1,1,1,6.0,40,1,2,3,3,3,15.0,16.0,3.0,3,1,2,3,3,2,3,2,3,,3,3,1,0,,26.583333333,3.0,남자,건강하다,미혼,비수도권,잘맞다,이공계,없다,그렇지않다,보통이다,그렇지않다,,그렇지않다,,,경남,교육서비스업
15534,5,4,경남,2,24.333333333,1.0,7.0,1.0,7.0,1.0,0.0,20.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,22.0,5.0,5.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,3,3.8,1,3,4,4,4,1,2019,0,1,2015-03-01,2019-02-28,2019-09-01,2016-08-01,,,37.0,,0,37.0,1,1,1,1,1,5,5,2,2,2,1,1,2,2,4.0,22,2,2,2,2,2,7.0,7.0,3.0,2,1,2,1,1,2,2,2,2,2.0,3,3,0,0,20.0,24.333333333,3.0,여자,보통이다,미혼,비수도권,맞지않다,이공계,있다,보통이다,보통이다,보통이다,1000명미만,그렇지않다,도보,20.0,울산,도매/소매업
15545,5,4,대구,2,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,15.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3,3.4,1,3,5,5,5,1,2019,1,2,2015-03-01,2019-02-28,2019-09-01,,2018-08-01,2019-11-01,,15.0,0,15.0,1,0,2,2,1,3,3,3,3,3,3,3,3,3,3.0,15,2,2,2,2,2,3.0,16.0,3.0,2,1,2,1,1,2,3,3,3,2.0,2,2,0,0,,24.5,3.0,여자,보통이다,미혼,비수도권,맞지않다,이공계,있다,그렇지않다,그렇지않다,그렇지않다,1000명미만,보통이다,,,대구,교육서비스업
15572,5,1,서울,1,29.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,9.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,40.0,3.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,3,3.8,1,3,6,4,4,1,2019,1,2,2010-03-01,2018-08-31,2019-09-01,,2019-01-01,2020-07-01,,18.0,0,18.0,1,0,2,3,9,2,3,1,1,1,1,1,1,1,5.0,40,1,2,1,1,1,8.0,3.0,3.0,2,1,1,1,2,2,3,2,2,1.0,1,2,1,0,,29.416666667,3.0,남자,보통이다,미혼,수도권,맞지않다,이공계,있다,그렇지않다,보통이다,보통이다,1000명이상,그렇다,,,경기,제조업
15634,5,2,경기,2,23.583333333,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,8.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,3.0,5.0,40.0,2.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,3,3.32,1,5,7,7,7,1,2019,1,2,2015-03-01,2019-02-28,2019-09-01,,2019-03-01,2020-03-01,,12.0,0,12.0,1,0,1,1,8,3,2,1,3,1,1,3,3,3,5.0,40,3,3,1,1,3,1.0,8.0,3.0,3,1,1,1,1,2,3,3,3,2.0,2,1,0,0,,23.583333333,3.0,여자,건강하다,미혼,수도권,맞지않다,이공계,있다,그렇지않다,그렇지않다,그렇지않다,1000명미만,보통이다,,,서울,운수/창고업
15649,5,3,충남,2,24.916666667,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,5.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,40.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3,3.2,2,4,4,4,4,1,2019,1,2,2014-03-01,2019-02-28,2019-09-01,,2019-08-01,2019-09-01,,1.0,0,1.0,0,0,2,2,4,3,2,2,2,2,1,2,2,2,5.0,40,3,3,3,3,3,5.0,3.0,3.0,3,1,2,1,1,2,2,2,2,2.0,2,1,0,0,,24.916666667,3.0,여자,건강하다,미혼,비수도권,맞지않다,이공계,없다,보통이다,보통이다,보통이다,1000명미만,보통이다,,,인천,제조업
15672,5,4,부산,1,27.083333333,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,-1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,45.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3,4.0,2,2,2,4,2,1,2019,1,2,2012-03-01,2018-08-31,2019-09-01,,2019-03-01,2019-06-01,,3.0,0,3.0,0,0,1,1,-1,1,1,2,2,2,1,2,2,2,5.0,45,2,2,2,2,2,2.0,7.0,3.0,1,1,2,1,1,2,1,2,1,,1,1,0,1,,27.083333333,3.0,남자,건강하지않다,미혼,비수도권,맞지않다,이공계,없다,그렇다,보통이다,그렇다,,그렇다,,,부산,도매/소매업
15723,5,3,대전,2,26.333333333,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,20.0,4.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3,4.0,1,4,4,3,4,1,2019,1,2,2013-03-01,2018-08-31,2019-09-01,,2018-03-01,2018-10-01,,7.0,0,7.0,0,0,1,1,1,3,4,2,2,2,2,2,2,2,4.0,20,2,2,2,2,2,4.0,9.0,3.0,3,1,2,1,1,2,2,1,2,2.0,2,3,0,0,,26.333333333,3.0,여자,건강하다,미혼,비수도권,맞지않다,이공계,있다,보통이다,그렇다,보통이다,1000명미만,보통이다,,,대전,숙박/음식점업
15725,5,3,충남,1,25.916666667,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,40.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3,2.6,2,4,7,7,7,1,2019,1,2,2013-03-01,2019-02-28,2019-09-01,,2019-02-01,2019-12-01,,10.0,0,10.0,0,0,1,1,1,3,3,1,1,1,1,1,1,1,5.0,40,1,2,1,1,1,8.0,7.0,3.0,3,1,2,1,1,2,3,3,3,2.0,2,2,1,0,,25.916666667,3.0,남자,건강하다,미혼,비수도권,맞지않다,이공계,없다,그렇지않다,그렇지않다,그렇지않다,1000명미만,보통이다,,,경기,도매/소매업
15815,5,1,서울,1,30.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,6.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,5.0,40.0,3.0,3.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,3,3.5,2,3,6,6,6,1,2019,1,2,2010-03-01,2019-02-28,2019-09-01,,2019-02-01,2020-01-01,,11.0,0,11.0,0,0,2,3,6,3,3,1,1,2,1,1,2,2,5.0,40,1,2,1,1,1,1.0,11.0,3.0,2,1,1,1,2,2,3,3,3,2.0,2,2,0,0,,30.416666667,3.0,남자,보통이다,미혼,수도권,맞지않다,이공계,없다,그렇지않다,그렇지않다,그렇지않다,1000명미만,보통이다,,,서울,금융/보험업
15832,5,3,충북,1,27.166666667,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,-1.0,8.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,40.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,-1,,2,3,3,4,4,1,2019,1,2,2012-03-01,2019-02-28,2019-09-01,,2020-08-01,2020-08-01,,0.0,0,0.0,0,0,1,1,-1,3,2,2,2,2,2,2,2,2,5.0,40,2,2,2,2,2,8.0,7.0,,2,1,2,1,1,2,1,2,2,,2,1,0,0,,27.166666667,,남자,보통이다,미혼,비수도권,맞지않다,이공계,없다,그렇다,보통이다,보통이다,,보통이다,,,경기,도매/소매업
16027,6,1,서울,2,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,40.0,4.0,4.0,5.0,4.0,1.0,2.0,1.0,1.0,1.0,3,3.9,2,2,4,4,4,1,2019,1,2,2014-03-01,2019-02-28,2019-09-01,,2019-02-01,2020-08-01,,18.0,0,18.0,1,0,5,4,9,4,4,1,1,1,1,1,1,1,5.0,40,1,2,1,1,1,1.0,17.0,3.0,1,1,1,3,3,2,2,2,2,1.0,3,3,1,0,,25.5,3.0,여자,건강하지않다,미혼,수도권,잘맞다,이공계,없다,보통이다,보통이다,보통이다,1000명이상,그렇지않다,,,서울,보건업/사회복지서비스업
16073,6,3,대전,2,30.416666667,2.0,17.0,9.0,4.0,1.0,0.0,15.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,5.0,40.0,3.0,3.0,5.0,4.0,2.0,3.0,1.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,3,3.2,2,4,5,5,4,1,2019,0,1,2017-03-01,2019-02-28,2019-09-01,2012-05-01,,,88.0,,0,88.0,1,1,5,4,9,3,3,1,1,1,1,1,3,1,5.0,40,2,3,1,3,3,4.0,17.0,3.0,3,1,2,3,3,2,3,3,2,1.0,2,2,0,0,15.0,30.416666667,3.0,여자,건강하다,미혼,비수도권,잘맞다,이공계,없다,그렇지않다,그렇지않다,보통이다,1000명이상,보통이다,도보,15.0,대전,보건업/사회복지서비스업
16106,6,3,충북,2,24.083333333,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,6.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,45.0,4.0,4.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,3,3.22,2,4,7,7,7,1,2019,1,2,2015-03-01,2019-02-28,2019-09-01,,2019-02-01,2020-07-01,,17.0,0,17.0,1,0,4,4,6,4,4,1,1,1,1,1,1,1,5.0,45,1,2,1,1,1,8.0,17.0,3.0,3,1,2,3,3,2,3,3,3,2.0,3,3,1,1,,24.083333333,3.0,여자,건강하다,미혼,비수도권,잘맞다,이공계,없다,그렇지않다,그렇지않다,그렇지않다,1000명미만,그렇지않다,,,경기,보건업/사회복지서비스업
16125,6,4,경북,1,28.25,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,5.0,14.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,40.0,3.0,3.0,5.0,5.0,1.0,2.0,1.0,1.0,1.0,3,3.3,2,5,7,7,7,1,2019,1,2,2011-03-01,2019-02-28,2019-09-01,,2019-04-01,2020-04-01,,12.0,0,12.0,1,0,5,5,5,3,3,1,1,1,1,1,1,1,5.0,40,1,2,1,1,1,14.0,17.0,3.0,3,1,2,3,3,2,3,3,3,2.0,2,2,1,0,,28.25,3.0,남자,건강하다,미혼,비수도권,잘맞다,이공계,없다,그렇지않다,그렇지않다,그렇지않다,1000명미만,보통이다,,,경북,보건업/사회복지서비스업
16282,6,5,전북,1,29.666666667,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,5.0,45.0,2.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,3,3.1,2,3,5,5,5,2,2019,1,2,2013-03-01,2019-02-28,2019-09-01,,2019-03-01,2019-03-01,,0.0,0,0.0,0,0,3,3,1,2,2,1,2,2,2,1,2,2,5.0,45,1,2,1,1,1,8.0,7.0,3.0,2,2,2,2,2,2,3,3,3,2.0,1,1,0,1,,29.666666667,3.0,남자,보통이다,기혼,비수도권,보통이다,이공계,없다,그렇지않다,그렇지않다,그렇지않다,1000명미만,그렇다,,,경기,도매/소매업
16382,6,4,부산,1,27.333333333,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,50.0,3.0,3.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,-1,,2,3,4,3,3,1,2019,1,2,2012-03-01,2019-02-28,2019-09-01,,2019-07-01,2020-03-01,,8.0,0,8.0,0,0,2,3,1,3,3,1,3,3,3,3,3,3,5.0,50,1,2,1,1,1,2.0,17.0,,2,1,2,1,2,2,2,1,1,2.0,2,2,0,1,,27.333333333,,남자,보통이다,미혼,비수도권,맞지않다,이공계,없다,보통이다,그렇다,그렇다,1000명미만,보통이다,,,부산,보건업/사회복지서비스업
16392,6,5,전북,2,26.666666667,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,3.0,12.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,5.0,40.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,3,3.9,2,4,6,5,6,1,2019,1,2,2013-03-01,2018-08-31,2019-09-01,,2019-01-01,2019-12-01,,11.0,0,11.0,0,0,3,2,3,3,3,1,1,2,1,2,2,2,5.0,40,1,2,1,1,1,12.0,,3.0,3,1,2,2,1,2,3,3,3,2.0,2,2,0,0,,26.666666667,3.0,여자,건강하다,미혼,비수도권,보통이다,이공계,없다,그렇지않다,그렇지않다,그렇지않다,1000명미만,보통이다,,,전북,
16403,6,2,강원,2,25.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,5.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,3.0,6.0,45.0,3.0,4.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,3,2.8,1,3,4,4,4,1,2019,1,2,2014-03-01,2019-02-28,2019-09-01,,2019-02-01,2020-04-01,,14.0,0,14.0,1,0,3,4,5,4,3,1,1,3,2,1,2,3,6.0,45,1,2,1,1,1,1.0,17.0,3.0,2,1,1,2,3,2,2,2,2,2.0,3,2,0,1,,25.416666667,3.0,여자,보통이다,미혼,수도권,보통이다,이공계,있다,보통이다,보통이다,보통이다,1000명미만,그렇지않다,,,서울,보건업/사회복지서비스업
16414,6,2,경기,2,24.083333333,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,7.0,8.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,5.0,40.0,3.0,3.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,3,3.4,1,3,5,5,5,1,2019,1,2,2015-03-01,2019-02-28,2019-09-01,,2019-02-01,2020-05-01,,15.0,0,15.0,1,0,4,4,7,3,3,1,1,1,2,2,2,1,5.0,40,1,2,1,1,1,8.0,17.0,3.0,2,1,1,3,3,2,3,3,3,2.0,2,2,0,0,,24.083333333,3.0,여자,보통이다,미혼,수도권,잘맞다,이공계,있다,그렇지않다,그렇지않다,그렇지않다,1000명미만,보통이다,,,경기,보건업/사회복지서비스업
16435,6,3,충남,2,25.916666667,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,40.0,3.0,2.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,3,2.8,2,4,5,5,5,1,2019,1,2,2013-03-01,2019-02-28,2019-09-01,,2019-06-01,2020-06-01,,12.0,0,12.0,1,0,4,4,3,2,3,1,1,1,1,1,1,1,5.0,40,1,2,1,1,1,5.0,17.0,3.0,3,1,2,3,3,2,3,3,3,2.0,1,2,1,0,,25.916666667,3.0,여자,건강하다,미혼,비수도권,잘맞다,이공계,없다,그렇지않다,그렇지않다,그렇지않다,1000명미만,그렇다,,,인천,보건업/사회복지서비스업
16479,6,4,경북,2,24.25,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,5.0,43.0,2.0,3.0,4.0,3.0,1.0,2.0,1.0,1.0,1.0,3,3.5,1,2,4,5,6,1,2019,1,2,2015-03-01,2019-02-28,2019-09-01,,2019-05-01,2020-07-01,,14.0,0,14.0,1,0,4,3,3,3,2,1,1,3,1,1,3,3,5.0,43,1,2,1,1,1,1.0,17.0,3.0,1,1,2,3,2,2,2,3,3,2.0,2,1,0,1,,24.25,3.0,여자,건강하지않다,미혼,비수도권,잘맞다,이공계,있다,보통이다,그렇지않다,그렇지않다,1000명미만,보통이다,,,서울,보건업/사회복지서비스업
16538,6,2,강원,2,27.666666667,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,2.0,9.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,24.0,3.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,3,4.1,1,4,4,5,3,2,2019,1,2,2013-03-01,2019-02-28,2019-09-01,,2019-05-01,2019-07-01,,2.0,0,2.0,0,0,1,2,2,3,3,2,2,2,2,2,2,2,6.0,24,2,2,3,3,2,9.0,9.0,3.0,3,2,1,1,1,2,2,3,1,2.0,2,2,0,0,,27.666666667,3.0,여자,건강하다,기혼,수도권,맞지않다,이공계,있다,보통이다,그렇지않다,그렇다,1000명미만,보통이다,,,강원,숙박/음식점업
